,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,6-phosphogluconate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,creatine,creatinine,trimethylamine-N-oxide,adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,beta-alanine
NCIH2081_LUNG,26702.4,26148.4,10780.0,72353.4,3379.0,15577.0,30890.0,25412.8,10790.0,155275.0,7623.0,26301.2,65745.0,13510.0,13991.0,5630.0,42218.0,3507406.0,370766.0,10532.0,3670.0,224291.0,1563.0,8070.0,7420.2,35030.0,9263.0,7288.8,1585818.0,8606.6,617011.0,41244.0,3263.0,72418.0,612775.0,5576.0,8381.0,261180.0,203546.0,9839.0,36963.4,14902.0,19262.0,101538.6,67315.2,8525.0,9186.0,3940.0,72229.0,68196.0,21649.0,46961.0,22632.0,5800.8,2925.0,193477.0,307767.0,215405.0,231528.0,308749.0,2834680.0,385733.0,4263937.0,1341719.0,3660225.0,911054.0,853131.0,4634587.0,4889590.0,2596844.0,100028.0,430670.0,4194749.0,319813.0,318018.0,19341.0,698871.0,573.0,128.0,46378.0,1208.0,48554.0,846.0,134643.0,6390.0,70265.0,2102.0,7136.0,1170.0,30401.0,23839.0,1093592.0,150217.0,3101999.0,5828860.0,206244.0,2592999.0,585663.0,7300.0,54059.0,16207.0,5320.0,9049.0,49673.0,21554.0,261.0,510690.0,5533900.0,273354.0,400179.0,32103.0,566423.0,1876477.0,417069.0,6515.0,102867.0,338799.0,5190.0,859.0,1669.0,2638.0,24939.0,15689.0,9839.0,281.0,52382.0
NCIH1092_LUNG,8575.8,8176.2,14032.0,57878.2,4201.0,18225.0,25474.0,19823.0,42710.0,160091.0,8823.0,5438.0,46124.0,5958.8,8368.0,6475.2,75824.0,4092670.0,271567.0,9743.8,5241.0,248382.0,6860.0,5514.8,10287.2,32235.8,17111.8,2191.6,1227153.0,7793.8,1632856.0,40685.0,1412.4,79516.0,159099.0,3612.0,7218.0,1229636.0,564163.0,29875.0,42070.4,14522.0,27271.0,29965.0,17419.8,2239.0,12809.0,1604.6,9615.0,103360.0,5606.0,46926.0,45963.0,5960.6,897.0,30971.0,21612.0,15293.0,6009.0,35975.0,165813.0,32937.0,440679.0,88774.0,369553.0,27056.0,30746.0,133127.0,148850.0,73568.0,3327.0,13394.0,430120.0,57029.0,25501.0,1114.0,49789.0,269.8,1236.6,12677.0,849.0,4829.0,259.2,5825.0,325.0,1103.0,860.0,238.0,654.4,599.0,1487.8,121212.0,8004.0,448337.0,459729.0,26347.0,101972.0,21986.0,6012.0,493.0,565.0,214.8,2185.0,4585.0,3812.0,689.4,22046.0,1985.0,26306.0,768715.0,1125.0,65628.0,70188.0,3916.0,648.6,8417.0,731.0,387.0,176.4,1089.8,110.0,457.0,212.0,223.0,391.0,3878.2
SW837_LARGE_INTESTINE,39534.0,56168.0,238976.0,71362.0,38253.0,27977.0,21722.0,65368.0,33018.0,2795186.0,111411.0,12374.0,8701.0,1858.0,40245.0,6104.0,559268.0,103961644.0,1497646.0,61813.0,28907.0,1537379.0,13871.8,9247.4,52525.0,20280.0,4544.0,82964.0,10195018.0,106716.0,10634902.0,202817.0,6857.0,76038.0,724203.0,6286.0,51830.0,20298935.0,4351189.0,70388.0,585600.0,19554.0,607366.0,1138410.0,366630.0,78070.0,1051123.0,7138.0,4957020.0,3893618.0,33147.0,96089.0,215304.0,9770.0,5480.0,286084.0,123400.0,131602.0,194232.0,775863.0,1639805.0,369338.0,2555693.0,1499421.0,2966840.0,678794.0,473510.0,3890169.0,4339812.0,2069787.0,96156.0,156097.0,5907867.0,337003.0,897192.0,21005.0,447189.0,520.0,2382.8,84054.0,898.0,85486.0,1256.0,158680.0,5913.0,68336.0,2658.0,21096.0,1685.0,71889.0,1351.0,716682.0,205020.0,5322192.0,4274674.0,1613075.0,8173688.0,1030720.0,5728.0,2426.0,9214.0,7599.0,1881.0,3092.0,2452.0,979.8,448563.0,110079.0,1241548.0,248932.0,13413.0,2155304.0,5272040.0,643005.0,20536.0,370319.0,120098.0,35404.0,1564.0,8918.0,9375.0,12751.0,2225.0,17520.0,375.6,17069.0
JHH6_LIVER,43237.2,42007.0,250985.0,128250.0,15292.0,27623.0,91200.4,62942.6,27599.0,1255687.0,53043.0,16019.0,25655.0,4042.0,23735.0,6524.0,498189.0,116106084.0,454145.0,54477.0,31395.0,1679831.0,10233.8,8412.0,60861.0,73537.0,22448.0,7705.0,17399927.0,197018.0,3045453.0,210624.0,5395.0,70098.0,1304596.0,9821.0,60493.0,26711999.0,7414698.0,111472.0,339502.0,15320.6,391809.0,1070077.0,780945.0,203415.0,1212021.0,13299.0,12855.0,92006.0,4515.0,148012.0,93205.0,13072.0,23058.0,1133033.0,251638.0,696559.0,378891.0,232984.0,972093.0,299018.0,21612.0,2797938.0,1501588.0,2715919.0,2343407.0,9738269.0,7497202.0,7103615.0,347814.0,1157278.0,9181235.0,91389.0,322328.0,61579.0,362671.0,1793.0,869.0,19971.0,1497.0,105009.0,2446.0,240614.0,10530.0,76670.0,16699.0,18039.0,1309.0,32353.0,9141.0,1146274.0,159281.0,4832076.0,5105878.0,1194412.0,954802.0,692342.0,8611.0,1249.0,48652.0,55601.0,391.0,2237.0,2897.0,3820.0,34427.0,2110899.0,894588.0,842552.0,23041.0,1477896.0,9254106.0,548505.0,6317.0,348343.0,177885.0,5224.0,664.0,843.0,1121.0,2461.0,1762.0,3439.0,426.0,31339.0
IGR1_SKIN,524332.0,175582.0,269444.0,213570.0,146914.0,347008.0,67680.0,907180.0,175352.0,6761699.0,296014.0,19451.0,280459.0,149958.0,456497.0,103273.0,3126823.0,102305387.0,3057632.0,64007.0,211612.0,5341132.0,22142.0,119920.0,55841.0,81033.0,156465.0,9941.0,52298252.0,257103.0,23855657.0,682041.0,3330.0,98300.0,20199150.0,88391.0,433918.0,20187272.0,6504422.0,242101.0,247685.0,111810.0,1181858.0,1439983.0,341447.0,296079.0,766423.0,10699.0,13731815.0,6681399.0,163022.0,408534.0,71325.0,40256.0,36259.0,2255478.0,695298.0,2042796.0,512491.0,836404.0,4390619.0,18430.0,6274398.0,3105661.0,2013567.0,3486918.0,5062872.0,10922819.0,13215592.0,15755857.0,649303.0,1009647.0,7362216.0,61394.0,169879.0,24924.0,824461.0,813.2,1702.0,19754.0,5440.0,45934.0,17297.0,222206.0,26963.0,70434.0,4359.0,7296.0,6060.0,18677.0,10879.0,4778245.0,891265.0,4527668.0,1998470.0,433980.0,5163884.0,933982.0,7049.0,182204.0,4205.0,11681.0,3538.0,21581.0,35594.0,22731.0,534534.0,2193968.0,1460338.0,805915.0,67975.0,637260.0,2147937.0,5930327.0,21598.0,697582.0,267136.0,28227.0,1328.0,1203.0,1514.0,824.0,484.0,835.0,373.0,128221.0
NCIH1105_LUNG,8575.8,5745.0,6948.0,5877.0,3271.0,4574.0,30346.0,19823.0,21311.0,103696.0,11755.0,5270.0,70295.0,4094.0,9445.0,6475.2,117172.0,3600339.0,219372.0,9743.8,8165.6,181334.0,3279.0,5514.8,8656.8,32235.8,17111.8,2191.6,121302.0,7793.8,1196699.0,35950.0,1412.4,69431.0,50975.0,4922.0,5881.0,1270664.0,366180.0,11790.0,42070.4,8819.0,44114.0,29965.0,14394.8,5047.0,7277.0,1604.6,4130.0,150554.0,9861.6,159075.0,47063.0,5162.6,385.0,39083.0,41941.0,25821.0,6339.0,64551.0,273378.0,49329.0,378265.0,122154.0,380003.0,41876.0,25879.0,157874.0,175533.0,79872.0,4173.0,11439.0,239543.0,92059.0,60162.0,675.0,9485.0,256.8,1236.6,13479.0,849.0,2903.0,270.2,8834.0,560.0,969.0,544.0,150.0,578.6,912.0,2311.4,48382.0,4901.0,505516.0,537760.0,309300.0,152177.0,24617.0,4263.0,696.0,410.0,133.0,5859.0,1053.0,3105.0,694.0,23238.0,553.0,71097.0,681651.0,3181.0,89555.0,324114.0,75497.0,1257.0,85024.0,100892.0,1729.0,176.4,956.0,5161.0,12198.0,1997.0,9716.0,282.0,3878.2
NCIH1436_LUNG,3481.0,18113.0,103077.0,82203.8,3685.0,23243.2,35189.0,30823.6,123546.0,470342.0,24195.0,9528.0,374282.0,1839.0,17137.0,6478.6,204690.0,4621087.0,524385.0,33367.4,12345.0,543726.0,22371.0,2546.0,3303.0,25234.0,7551.0,1953.0,6828573.0,2283.0,4035573.0,89517.0,1663.8,103424.8,2569387.0,3896.0,38921.0,1348357.0,1867354.0,4067.0,10981.0,30439.4,75550.0,103721.8,9958.0,26130.0,9975.0,2883.4,444368.0,247138.0,10061.2,195235.0,102207.0,5489.2,905.0,70632.0,55166.0,101860.0,12338.0,36476.0,829528.0,11390.0,820342.0,91640.0,174393.0,110391.0,199980.0,319430.0,311925.0,361799.0,13558.0,68108.0,1745666.0,7751.0,41751.0,902.0,187825.0,266.8,1695.0,605360.0,697.8,1129.0,351.0,5653.0,1425.6,3211.0,665.6,241.6,1699.0,347.0,9616.0,151878.0,33211.0,372865.0,1061356.0,619286.0,755874.0,13696.0,6755.0,12565.0,1934.0,4383.2,7726.0,11201.0,23763.0,282.4,30677.0,394.0,83129.0,872754.0,3574.0,153699.0,337603.0,107074.0,3205.0,147933.0,2629.0,4811.0,253.2,793.4,2221.0,9163.0,443.0,7301.0,554.2,3578.8
NCIH1876_LUNG,34243.8,38027.0,134080.0,44359.0,23140.0,17847.0,48843.0,37053.0,58449.0,1708862.0,78827.0,7666.0,41597.0,54684.0,63064.0,7945.0,341199.0,83486902.0,824715.0,26166.0,9983.0,369083.0,6200.0,3907.8,20864.0,196937.0,15017.0,4376.2,4956102.0,68595.0,5451495.0,89907.0,5068.6,77448.0,1197442.0,2624.0,49801.0,13409018.0,4606110.0,61476.0,190984.0,10135.0,106471.0,408766.0,198078.0,137274.0,465123.0,7978.0,1136599.0,470664.0,14553.0,582076.0,94376.0,6661.6,6054.0,143944.0,114687.0,224903.0,128913.0,55302.0,1173880.0,39977.0,5102168.0,1193762.0,1719085.0,986080.0,729565.0,2473741.0,2458389.0,2768539.0,109686.0,242912.0,3244680.0,22643.0,378689.0,9223.0,386721.0,897.2,2433.0,102961.0,779.0,24416.0,154.0,91489.0,4428.0,36556.0,823.0,7523.0,293.0,21848.0,3014.0,1200572.0,195949.0,7086486.0,5389963.0,1216232.0,1623765.0,324645.0,6951.0,457.0,24946.0,4385.0,15626.0,33198.0,1481.0,52299.0,449032.0,5386.0,596069.0,685525.0,8540.0,599673.0,5521796.0,414832.0,17241.0,1555285.0,122590.0,5711.0,238.0,4538.8,583.0,1571.0,257.0,773.0,341.0,13423.0
CORL24_LUNG,10591.2,15103.0,22147.0,19565.0,3251.4,5588.0,57517.0,15391.0,8257.0,73976.0,15713.4,3933.0,35533.0,9927.0,13283.0,4982.0,63595.0,19196494.0,133565.0,8495.0,14473.6,135837.0,7248.6,3772.8,8288.0,20282.0,7594.4,2273.0,1109332.0,5474.0,998517.0,30346.0,1380.4,55327.0,214305.0,6329.2,22521.0,4295048.0,1672667.0,35766.0,33217.0,6838.0,27067.0,162870.0,67139.0,27249.0,93113.0,3650.0,139866.0,170939.0,6642.4,76088.0,60491.0,5153.4,1601.0,32166.0,55943.0,31447.0,21755.0,48642.0,264678.0,63525.0,1183626.0,320744.0,744316.0,126532.0,99651.0,570489.0,668762.0,327599.0,17734.0,43024.0,788815.0,96301.0,260453.0,6642.0,19136.0,300.8,615.0,6415.0,1043.6,11237.0,157.8,29274.0,894.0,8537.0,1359.0,2412.0,279.0,4907.0,1043.4,190295.0,23338.0,1466507.0,1929839.0,127043.0,535475.0,93136.0,7319.0,563.0,1859.0,973.0,1662.0,14970.0,3096.0,648.0,145295.0,875.0,172202.0,371153.0,4747.0,430621.0,263185.0,52961.0,963.0,25625.0,7776.0,4234.0,390.8,1366.0,3289.0,11134.0,2738.0,4696.0,348.0,1668.0
COV644_OVARY,201436.0,111625.0,97595.0,40035.0,79996.0,72583.0,77711.0,70881.0,74207.0,4249419.0,77712.0,12909.0,7809.0,35024.0,70160.0,15743.0,684358.0,127778107.0,1877196.0,71257.0,105971.0,2531503.0,19523.0,13343.0,43261.0,8510.0,34945.0,27208.4,18946278.0,259289.0,14324059.0,370134.0,7008.0,83405.0,2742644.0,18626.0,78971.0,16117610.0,8642030.0,225971.0,212583.0,74091.0,610932.0,965076.0,129844.0,669342.0,881830.0,3666.0,2789455.0,2692285.0,27073.0,240054.0,136819.0,10689.0,19266.0,964901.0,151712.0,853252.0,508271.0,1275190.0,1573294.0,146610.0,10869741.0,3300325.0,1436348.0,3170519.0,2947191.0,9466456.0,9883645.0,12123766.0,514765.0,1316316.0,5418715.0,59078.0,350878.0,19059.0,166287.0,1148.0,2035.8,108486.0,2352.0,69503.0,3699.0,198631.0,16326.0,60903.0,1265.0,15353.0,2581.0,381841.0,2399.0,3829994.0,674960.0,4353481.0,8604870.0,207000.0,3607139.0,800280.0,5780.0,10893.0,1336.0,8753.0,3244.0,2242.0,1148.0,10926.0,1301309.0,925461.0,1833577.0,1662607.0,49437.0,1778052.0,8618917.0,6893809.0,78246.0,683142.0,1142688.0,11835.0,1778.0,2400.0,4000.0,6472.0,2055.0,3427.0,362.8,20803.0
GP2D_LARGE_INTESTINE,45479.0,187091.0,216944.0,188458.0,39761.0,30355.0,72427.0,75955.0,131562.0,4236087.0,115508.0,17290.0,12577.0,14402.0,63291.0,67408.0,2339851.0,110085016.0,1081335.0,117451.0,93585.0,4280992.0,39463.0,1192.0,67867.0,69727.0,12118.0,4766.0,20428825.0,66378.0,7394181.0,588858.0,14505.0,83265.0,10513706.0,71228.0,125809.0,15904081.0,7574921.0,140150.0,371980.0,66847.0,212639.0,811445.0,669457.0,51536.0,721206.0,10224.0,2661654.0,1243550.0,72979.0,259751.0,1576622.0,15194.0,11430.0,1143825.0,164761.0,478611.0,179789.0,479344.0,1558769.0,57486.0,5019354.0,1558423.0,2213730.0,1199866.0,1480594.0,3950754.0,4066039.0,4264334.0,157968.0,397454.0,8524211.0,63890.0,374311.0,11539.0,1268103.0,1122.0,754.0,143223.0,1440.0,64804.0,2384.0,179498.0,14309.0,79930.0,891.0,8164.0,2891.0,23603.0,980.0,2106944.0,339491.0,10875592.0,8627332.0,53095.0,2150595.0,612130.0,9870.0,13619.0,4330.0,7626.0,4549.0,4383.0,6256.0,2349.0,613724.0,2942.0,4395042.0,666988.0,9829.0,4198500.0,27656100.0,624007.0,37351.0,944391.0,124100.0,16695.0,877.0,471.0,494.0,629.0,986.8,870.0,558.0,72213.0
PECAPJ15_UPPER_AERODIGESTIVE_TRACT,93316.0,305195.0,277463.0,252992.0,331707.0,46009.0,61488.0,388792.0,135889.0,19124553.0,850162.0,27181.0,27778.0,5327.0,105943.0,66756.0,2596851.0,141340068.0,3413116.0,227667.0,284363.0,8313073.0,205589.0,3167.0,65560.0,8550.0,11773.0,44360.0,63490315.0,109498.0,27089461.0,1137442.0,42670.0,79817.0,3727094.0,68607.0,664245.0,25834222.0,7083388.0,153388.0,1813809.0,88110.8,1408481.0,2366559.0,984927.0,113967.0,857243.0,10232.0,14831681.0,7784181.0,891536.0,380434.0,345274.0,34179.0,12235.0,1294482.0,174077.0,1267561.0,714143.0,579352.0,2364092.0,306590.0,13224772.0,2919912.0,2122847.0,4500522.0,5934138.0,12279762.0,14298858.0,20666035.0,728929.0,1526099.0,12053012.0,44321.0,182482.0,21036.0,1551150.0,2747.0,23490.0,47973.0,2105.0,72606.0,12150.0,207743.0,37106.0,93338.0,3836.0,13361.0,6467.0,27290.0,65181.0,5432052.0,1553040.0,5169472.0,1015041.0,385344.0,6717366.0,1402718.0,11878.0,21798.0,13408.0,26639.0,4764.0,18477.0,15387.0,1551.2,2770876.0,220547.0,2061260.0,852064.0,14482.0,2579205.0,7338793.0,5704300.0,42621.0,3121906.0,1209684.0,22896.0,1489.0,4218.0,15410.0,38162.0,2394.0,16267.0,294.0,334168.0
CORL88_LUNG,8474.4,20018.0,13069.0,54426.0,3963.0,3883.0,31159.0,29015.8,27878.0,744999.0,37521.0,8316.0,26279.0,2520.0,25633.6,7638.0,160313.0,9925065.0,694379.0,22175.4,27098.0,1326582.0,5848.0,997.0,3484.0,4049.0,31715.6,1534.8,1559649.0,5557.0,3155723.0,96384.0,4686.0,70081.0,2616616.0,2565.0,8594.0,1820712.0,790880.0,10562.0,36172.8,16570.0,82214.0,55842.0,22783.0,21478.0,35324.0,3604.0,288357.0,39975.0,10458.0,236547.0,41330.0,5251.0,2243.0,65270.0,43307.0,37360.0,17258.0,50356.0,412631.0,46299.0,1659551.0,92591.0,639246.0,63077.0,98183.0,352526.0,386863.0,222578.0,11141.0,36884.0,1154703.0,79208.0,48116.0,2120.0,108964.0,408.0,198.0,25175.0,932.8,7481.0,132.0,10315.0,388.0,4799.0,486.0,207.0,1109.0,2687.0,2983.2,153631.0,15493.0,5090190.0,1764896.0,681768.0,444397.0,44180.0,11590.0,7614.0,675.0,820.0,399.0,263.0,20768.0,168.0,46109.0,1130.0,126897.0,576871.0,2875.0,98628.0,66992.0,22043.0,581.0,28883.0,42515.0,860.0,148.0,648.0,1879.0,9199.0,1091.0,1479.0,226.0,4663.0
CORL95_LUNG,22838.0,28227.0,20931.0,209495.0,10455.0,9548.0,68705.0,22356.0,26273.0,798108.0,44580.0,5006.0,11536.0,21356.0,34117.6,10207.0,136276.0,64261274.0,425872.0,41025.0,28373.0,1036684.0,4918.0,5308.0,76694.0,294292.0,17047.0,4147.0,7204279.0,29258.0,2297784.0,51524.0,5543.0,121610.0,2512030.0,2547.0,22091.0,14586442.0,7458215.0,52004.0,157694.0,10997.8,34520.0,485256.0,279421.0,68583.0,412483.0,11677.0,5550545.0,67814.0,41222.0,539556.0,143918.0,6607.0,1849.0,140748.0,126695.0,90109.0,77873.0,92403.0,460739.0,158690.0,1319775.0,817819.0,1448587.0,374909.0,377942.0,1755975.0,1976561.0,937210.0,45895.0,125649.0,2097509.0,195586.0,727855.0,10495.0,214390.0,609.4,804.0,44109.0,630.0,29032.0,1848.8,99130.0,3007.0,44045.0,3625.0,2704.0,586.0,17973.0,2136.0,564222.0,83446.0,2863196.0,3311754.0,122928.0,306143.0,320268.0,8953.0,5262.0,13539.0,4006.0,1812.0,3807.0,14654.0,2094.0,264206.0,6232.0,305333.0,271005.0,12343.0,565880.0,564181.0,231302.0,3476.0,115851.0,375088.0,6927.0,785.0,1961.0,6088.0,15906.0,2953.0,8129.0,416.0,7811.0
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,90639.0,86767.0,46531.0,137297.0,48018.0,23495.0,50842.0,219877.0,67076.0,4215695.0,225647.0,8793.0,19083.0,6953.0,208425.0,12217.0,553939.0,137234278.0,1921332.0,248919.0,72417.0,3021845.0,15881.0,10186.0,63658.0,13664.0,36712.0,11556.0,30486069.0,103946.0,16989204.0,518449.0,4135.0,118381.0,3446232.0,14416.0,256899.0,16608028.0,5325685.0,132474.0,60828.0,26044.0,389265.0,431545.0,598471.0,191167.0,300160.0,8982.0,10852086.0,5281276.0,94299.0,328684.0,187843.0,29591.0,8081.0,333253.0,280452.0,706338.0,407605.0,230078.0,2588122.0,192598.0,7069019.0,2026035.0,1729044.0,2871197.0,2773016.0,6892155.0,7742510.0,8665262.0,331445.0,585787.0,6955056.0,25873.0,173994.0,12948.0,224283.0,1172.0,7785.0,72502.0,997.0,41195.0,2789.0,160600.0,12098.0,62744.0,1973.0,7129.0,1078.0,26518.0,67108.0,3448107.0,617970.0,3438565.0,4999935.0,195762.0,5303374.0,998254.0,5686.0,284317.0,1738.0,6131.0,3266.0,5118.0,11481.0,1377.0,951864.0,1875391.0,482206.0,997663.0,11487.0,666463.0,1640483.0,703151.0,13473.0,905290.0,233874.0,9479.0,1045.0,2176.0,2198.0,2420.0,317.0,2610.0,475.0,15869.0
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,45439.0,89511.0,108969.0,231230.0,114039.0,38179.0,70507.0,123968.0,75617.0,5895323.0,281032.0,8135.0,34401.0,15481.6,153614.0,26265.0,1051830.0,140600714.0,1831261.0,135250.0,67462.0,2392772.0,31838.0,13302.0,57461.0,7353.0,16006.0,11005.0,46910270.0,74942.0,14088132.0,616526.0,7860.0,87856.0,4016582.0,15922.0,613609.0,21858832.0,6258070.0,123303.0,173419.0,48013.0,447152.0,990869.0,855143.0,65245.0,550763.0,14076.0,13139738.0,2466462.0,461726.0,219063.0,165946.0,26707.0,18401.0,666230.0,440635.0,1536987.0,712084.0,341357.0,4386597.0,246402.0,14019110.0,2224248.0,1868795.0,3974311.0,6171006.0,12718281.0,14145641.0,21064495.0,791328.0,1949605.0,8260719.0,40118.0,204506.0,18985.0,109939.0,2675.0,15451.0,83085.0,1532.0,52934.0,3574.0,149353.0,13876.0,61927.0,2869.0,10327.0,4173.0,21477.0,47113.0,4640475.0,1121814.0,3816645.0,4961143.0,172450.0,3486069.0,944291.0,7995.0,23309.0,1036.0,13461.0,3057.0,2528.0,10817.0,3459.0,2029017.0,1370.0,619778.0,1885570.0,19576.0,699527.0,1701961.0,1037420.0,9534.0,1389488.0,112433.0,29741.0,2805.0,2994.0,4801.0,18844.0,850.0,8102.0,415.4,16719.0
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,45287.0,34701.0,54394.0,271147.0,47091.0,24172.2,101867.0,94485.0,30241.0,3478401.0,157931.0,4430.0,11557.0,17464.6,38258.0,15106.0,348712.0,173166787.0,751281.0,123096.0,22060.0,1268334.0,12788.0,4318.0,66001.0,6344.0,12637.0,9552.0,24363904.0,60455.0,4813392.0,365266.0,3701.0,126712.0,3357595.0,3052.0,97834.0,21148391.0,8827884.0,114149.0,297634.0,27360.8,342342.0,883002.0,932137.0,125367.0,817869.0,12803.0,14721205.0,827630.0,30339.0,159005.0,111419.0,13707.0,12076.0,511145.0,478601.0,1566668.0,605950.0,275435.0,3415825.0,210016.0,12366275.0,2553443.0,2007656.0,4366655.0,5312550.0,10837573.0,12083318.0,15599131.0,552310.0,1385847.0,7452378.0,28140.0,177851.0,20127.0,25439.0,2341.0,18183.0,23462.0,2085.0,59997.0,383.0,92118.0,7950.0,65678.0,1506.0,13904.0,968.0,21149.0,3401.0,4019457.0,1102163.0,3409522.0,5786377.0,143069.0,2080933.0,619115.0,8030.0,29428.0,8190.0,9292.0,1826.0,1877.0,18489.0,516.2,1725981.0,2050947.0,220493.0,763402.0,12348.0,311554.0,978394.0,333276.0,4857.0,264732.0,99266.0,7896.0,996.0,1728.0,3274.0,8095.0,2100.0,5630.0,349.0,5845.0
OV7_OVARY,56867.0,50706.0,401298.0,249138.0,34850.0,27642.0,94893.0,98869.0,36719.0,2708784.0,144225.0,4966.0,41085.0,32105.0,119667.0,13362.0,647434.0,101312422.0,1135460.0,83739.0,80938.0,3218252.0,8447.0,61514.0,95175.0,314030.0,60202.0,5946.0,25539856.0,137603.0,8539420.0,379941.0,2217.0,109025.0,6405572.0,6760.0,122645.0,16734646.0,7381103.0,88529.0,166766.0,25143.0,547414.0,496748.0,325535.0,57753.0,524856.0,10495.0,5187887.0,158282.0,313263.0,257106.0,233507.0,17299.0,11343.0,163881.0,276821.0,719388.0,305552.0,370283.0,3118897.0,52640.0,6753155.0,1837531.0,2360290.0,1708900.0,1660647.0,4623761.0,4949936.0,4827822.0,192486.0,502815.0,5874293.0,55443.0,584196.0,19101.0,445162.0,463.0,3271.0,27557.0,1597.0,45427.0,1896.0,143535.0,9218.0,57026.0,1639.0,3728.0,2582.0,21629.0,17417.0,2059471.0,308023.0,3127820.0,8151909.0,679263.0,385616.0,320725.0,7863.0,184500.0,8458.0,5600.0,10207.0,31481.0,39498.0,4124.0,552291.0,3920698.0,478483.0,708757.0,14665.0,861689.0,2932012.0,173877.0,10941.0,139154.0,80202.0,4717.0,1012.0,706.0,1709.0,4980.0,5407.0,5351.0,307.0,48803.0
HT55_LARGE_INTESTINE,18123.0,105576.0,88538.0,100009.0,47384.0,25029.0,40604.0,162821.6,40077.0,6045071.0,126407.0,10487.0,13909.0,2975.0,37760.0,91968.0,1385160.0,55807938.0,748255.0,106887.0,63283.0,2792684.0,11550.0,1455.0,46701.0,9323.0,6428.0,9710.0,17355386.0,59763.0,5426144.0,429750.0,22083.0,54463.0,7516404.0,13831.0,86439.0,25338985.0,3672140.0,23364.0,217055.0,22787.0,188456.0,1074642.0,875597.0,38277.0,983903.0,26586.0,1039190.6,2001093.0,39865.0,189878.0,354466.0,11251.0,9273.0,1012938.0,109360.0,465784.0,213038.0,890028.0,2903590.0,201478.0,11498551.0,3258457.0,2860645.0,1958379.0,2171705.0,5676196.0,6891242.0,6884535.0,235778.0,759168.0,10259774.0,137979.0,408103.0,14392.0,1536429.0,4172.0,12399.0,62849.0,1523.0,91966.0,12490.0,283080.0,25723.0,118233.0,1409.0,17878.0,3609.0,47622.0,3898.0,2721512.0,372140.0,5526763.0,1221909.0,2788498.0,3801196.0,1017205.0,12281.0,21283.0,16608.0,13503.0,43311.0,3752.0,12892.0,896.0,1389198.0,18802.0,1376862.0,1043398.0,11292.0,3076821.0,3410493.0,374919.0,14348.0,1756175.0,89749.0,6223.0,1822.0,892.0,835.0,5199.0,1713.0,2336.0,170.0,82608.0
